Timestamp, Propulsion mode power consumption, Downlink mode power consumption, Total Power Consumed, Power Generated, Battery Power Output, Battery Capacity, SOC
08-08-2023 17:33:04, 0.0000, 0.0000, 9.6365, 37.2757, -27.6392, 7.9700, 100.00
08-08-2023 17:34:04, 0.0000, 0.0000, 9.6365, 37.2757, -27.6392, 7.9700, 100.00
08-08-2023 17:35:04, 0.0000, 0.0000, 9.6365, 37.2757, -27.6392, 7.9700, 100.00
08-08-2023 17:36:04, 0.0000, 0.0000, 9.6365, 37.2442, -27.6077, 7.9700, 100.00
08-08-2023 17:37:04, 0.0000, 0.0000, 9.6365, 37.2442, -27.6077, 7.9700, 100.00
08-08-2023 17:38:04, 0.0000, 0.0000, 9.6365, 37.2442, -27.6077, 7.9700, 100.00
08-08-2023 17:39:04, 0.0000, 0.0000, 9.6365, 37.2442, -27.6077, 7.9700, 100.00
08-08-2023 17:40:04, 0.0000, 0.0000, 9.6365, 37.2442, -27.6077, 7.9700, 100.00
08-08-2023 17:41:04, 0.0000, 0.0000, 9.6365, 37.2442, -27.6077, 7.9700, 100.00
08-08-2023 17:42:04, 0.0000, 0.0000, 9.6365, 37.2442, -27.6077, 7.9700, 100.00
08-08-2023 17:43:04, 0.0000, 0.0000, 9.6365, 37.2442, -27.6077, 7.9700, 100.00
08-08-2023 17:44:04, 0.0000, 0.0000, 9.6365, 37.2442, -27.6077, 7.9700, 100.00
08-08-2023 17:45:04, 0.0000, 0.0000, 9.6365, 37.2442, -27.6077, 7.9700, 100.00
08-08-2023 17:46:04, 0.0000, 0.0000, 9.6365, 37.2431, -27.6066, 7.9700, 100.00
08-08-2023 17:47:04, 0.0000, 0.0000, 9.6365, 37.2431, -27.6066, 7.9700, 100.00
08-08-2023 17:48:04, 0.0000, 0.0000, 9.6365, 37.2431, -27.6066, 7.9700, 100.00
08-08-2023 17:49:04, 0.0000, 0.0000, 9.6365, 37.2431, -27.6066, 7.9700, 100.00
08-08-2023 17:50:04, 0.0000, 0.0000, 9.6365, 37.2431, -27.6066, 7.9700, 100.00
08-08-2023 17:51:04, 0.0000, 0.0000, 9.6365, 37.2431, -27.6066, 7.9700, 100.00
08-08-2023 17:52:04, 0.0000, 0.0000, 9.6365, 37.2431, -27.6066, 7.9700, 100.00
08-08-2023 17:53:04, 0.0000, 0.0000, 9.6365, 37.2431, -27.6066, 7.9700, 100.00
08-08-2023 17:54:04, 0.0000, 0.0000, 9.6365, 37.2431, -27.6066, 7.9700, 100.00
08-08-2023 17:55:04, 0.0000, 0.0000, 9.6365, 37.2431, -27.6066, 7.9700, 100.00
08-08-2023 17:56:04, 0.0000, 0.0000, 9.6365, 30.9534, -21.3170, 7.9700, 100.00
08-08-2023 17:57:04, 0.0000, 0.0000, 9.6365, 30.9534, -21.3170, 7.9700, 100.00
08-08-2023 17:58:04, 0.0000, 0.0000, 9.6365, 30.9534, -21.3170, 7.9700, 100.00
08-08-2023 17:59:04, 63.0115, 0.0000, 63.0115, 30.9534, 32.0580, 7.9445, 99.68
08-08-2023 18:00:04, 63.0115, 0.0000, 63.0115, 30.9534, 32.0580, 7.9191, 99.36
08-08-2023 18:01:04, 63.0115, 0.0000, 63.0115, 30.9534, 32.0580, 7.8936, 99.04
08-08-2023 18:02:04, 63.0115, 0.0000, 63.0115, 30.9534, 32.0580, 7.8682, 98.72
08-08-2023 18:03:04, 63.0115, 0.0000, 63.0115, 30.9534, 32.0580, 7.8427, 98.40
08-08-2023 18:04:04, 63.0115, 0.0000, 63.0115, 30.9534, 32.0580, 7.8173, 98.08
08-08-2023 18:05:04, 63.0115, 0.0000, 63.0115, 30.9534, 32.0580, 7.7918, 97.76
08-08-2023 18:06:04, 63.0115, 0.0000, 63.0115, 29.8176, 33.1938, 7.7638, 97.41
08-08-2023 18:07:04, 63.0115, 0.0000, 63.0115, 29.8176, 33.1938, 7.7357, 97.06
08-08-2023 18:08:04, 63.0115, 0.0000, 63.0115, 29.8176, 33.1938, 7.7077, 96.71
08-08-2023 18:09:04, 0.0000, 0.0000, 9.6365, 29.8176, -20.1812, 7.7514, 97.26
08-08-2023 18:10:04, 0.0000, 0.0000, 9.6365, 29.8176, -20.1812, 7.7950, 97.80
08-08-2023 18:11:04, 0.0000, 0.0000, 9.6365, 29.8176, -20.1812, 7.8387, 98.35
08-08-2023 18:12:04, 0.0000, 0.0000, 9.6365, 29.8176, -20.1812, 7.8823, 98.90
08-08-2023 18:13:04, 0.0000, 0.0000, 9.6365, 29.8176, -20.1812, 7.9260, 99.45
08-08-2023 18:14:04, 0.0000, 0.0000, 9.6365, 29.8176, -20.1812, 7.9696, 100.00
08-08-2023 18:15:04, 0.0000, 0.0000, 9.6365, 29.8176, -20.1812, 7.9700, 100.00
08-08-2023 18:16:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.9456, 99.69
08-08-2023 18:17:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.9212, 99.39
08-08-2023 18:18:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.8967, 99.08
08-08-2023 18:19:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.8723, 98.77
08-08-2023 18:20:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.8479, 98.47
