Time (UTCG),Power (W),Solar Intensity
9 Aug 2023 03:15:04.320000000,30.8641260327086,1
9 Aug 2023 03:25:04.320000000,30.240637724067,1
9 Aug 2023 03:35:04.320000000,1e-07,0
9 Aug 2023 03:45:04.320000000,1e-07,0
9 Aug 2023 03:55:04.320000000,1e-07,0
9 Aug 2023 04:05:04.320000000,37.2268318418623,1
9 Aug 2023 04:15:04.320000000,37.2594696120015,1
9 Aug 2023 04:25:04.320000000,37.2466442582414,1
9 Aug 2023 04:35:04.320000000,37.2554770707852,1
9 Aug 2023 04:45:04.320000000,31.227461551725,1
9 Aug 2023 04:55:04.320000000,29.8927725337914,1
9 Aug 2023 05:05:04.320000000,1e-07,0
9 Aug 2023 05:15:04.320000000,1e-07,0
9 Aug 2023 05:25:04.320000000,1e-07,0
9 Aug 2023 05:35:04.320000000,37.2546482908658,1
9 Aug 2023 05:45:04.320000000,37.246068694063,1
9 Aug 2023 05:55:04.320000000,37.2584216524055,1
9 Aug 2023 06:05:04.320000000,37.2575054829213,1
9 Aug 2023 06:15:04.320000000,31.2395412689211,1
9 Aug 2023 06:25:04.320000000,29.817382772063,1
9 Aug 2023 06:35:04.320000000,9.02499978471435,0.2768516311054
9 Aug 2023 06:45:04.320000000,1e-07,0
9 Aug 2023 06:55:04.320000000,1e-07,0
9 Aug 2023 07:05:04.320000000,37.2499904439884,1
9 Aug 2023 07:15:04.320000000,37.2513931567096,1
9 Aug 2023 07:25:04.320000000,37.2501395373926,1
9 Aug 2023 07:35:04.320000000,37.2507147016026,1
9 Aug 2023 07:45:04.320000000,36.316635957647,1
9 Aug 2023 07:55:04.320000000,30.3257258422748,1
9 Aug 2023 08:05:04.320000000,30.2571996729892,1
9 Aug 2023 08:15:04.320000000,1e-07,0
9 Aug 2023 08:25:04.320000000,1e-07,0
9 Aug 2023 08:35:04.320000000,1e-07,0
9 Aug 2023 08:45:04.320000000,37.2529566496166,1
9 Aug 2023 08:55:04.320000000,37.2518054385769,1
9 Aug 2023 09:05:04.320000000,37.2576044876396,1
9 Aug 2023 09:15:04.320000000,37.2512827705406,1
9 Aug 2023 09:25:04.320000000,31.2965891841264,1
9 Aug 2023 09:35:04.320000000,30.206803689817,1
9 Aug 2023 09:45:04.320000000,1e-07,0
9 Aug 2023 09:55:04.320000000,1e-07,0
9 Aug 2023 10:05:04.320000000,1e-07,0
9 Aug 2023 10:15:04.320000000,37.2470222326934,1
9 Aug 2023 10:25:04.320000000,37.257179064107,1
9 Aug 2023 10:35:04.320000000,37.2431755058569,1
9 Aug 2023 10:45:04.320000000,37.2458563948587,1
9 Aug 2023 10:55:04.320000000,31.5187032393073,1
9 Aug 2023 11:05:04.320000000,29.797667327401,1
9 Aug 2023 11:15:04.320000000,1e-07,0
9 Aug 2023 11:25:04.320000000,1e-07,0
9 Aug 2023 11:35:04.320000000,1e-07,0
9 Aug 2023 11:45:04.320000000,37.2336027391836,1
9 Aug 2023 11:55:04.320000000,37.253771051834,1
9 Aug 2023 12:05:04.320000000,37.2499338170407,1
9 Aug 2023 12:15:04.320000000,37.2516131316675,1
9 Aug 2023 12:25:04.320000000,31.5845348161821,1
9 Aug 2023 12:35:04.320000000,29.9522808968637,1
9 Aug 2023 12:45:04.320000000,31.9450347396912,1
9 Aug 2023 12:55:04.320000000,1e-07,0
9 Aug 2023 13:05:04.320000000,1e-07,0
9 Aug 2023 13:15:04.320000000,37.2489609576998,1
9 Aug 2023 13:25:04.320000000,37.2490938018046,1
9 Aug 2023 13:35:04.320000000,37.2578852614608,1
9 Aug 2023 13:45:04.320000000,37.2548000865238,1
9 Aug 2023 13:55:04.320000000,36.7707840523409,1
9 Aug 2023 14:05:04.320000000,30.6381800993287,1
9 Aug 2023 14:15:04.320000000,30.1146219845797,1
9 Aug 2023 14:25:04.320000000,1e-07,0
9 Aug 2023 14:35:04.320000000,1e-07,0
9 Aug 2023 14:45:04.320000000,1e-07,0
9 Aug 2023 14:55:04.320000000,37.2531608014459,1
9 Aug 2023 15:05:04.320000000,37.2557874174656,1
9 Aug 2023 15:15:04.320000000,37.2629182075744,1
9 Aug 2023 15:25:04.320000000,37.2591957744833,1
9 Aug 2023 15:35:04.320000000,31.575373143025,1
9 Aug 2023 15:45:04.320000000,30.0229767665616,1
9 Aug 2023 15:55:04.320000000,1e-07,0
9 Aug 2023 16:05:04.320000000,1e-07,0
9 Aug 2023 16:15:04.320000000,1e-07,0
9 Aug 2023 16:25:04.320000000,37.2534849155813,1
9 Aug 2023 16:35:04.320000000,37.251151107596,1
9 Aug 2023 16:45:04.320000000,37.248467114458,1
9 Aug 2023 16:55:04.320000000,37.2562481605688,1
9 Aug 2023 17:05:04.320000000,31.6537374145764,1
9 Aug 2023 17:15:04.320000000,29.8088258583366,1
9 Aug 2023 17:25:04.320000000,1e-07,0
9 Aug 2023 17:35:04.320000000,1e-07,0
9 Aug 2023 17:45:04.320000000,1e-07,0
9 Aug 2023 17:55:04.320000000,37.2538293411462,1
9 Aug 2023 18:05:04.320000000,37.2527387978802,1
